asin,review_count,avg_rating,helpful_votes,helpful_rate,avg_review_word_count,first_review_month,last_review_month,quality_flag
B00009UHYC,13,3.538,20,0.8,56.923,2005-01,2014-06,monitor
B00064L1AI,13,3.538,357,0.9328,350.385,2004-12,2007-06,monitor
B000DZXDM4,13,3.538,16,0.9375,71.923,2007-08,2014-07,monitor
B000EREM5I,13,3.538,14,0.7857,147.462,2007-02,2013-09,monitor
B000EVSI7M,13,3.538,14,0.2857,165,2013-07,2014-07,monitor
B000JQ3A7A,13,3.538,102,0.9804,94,2009-07,2013-09,monitor
B000060OEO,13,3.462,27,0.7037,117,2006-05,2013-12,monitor
B0000C4DX1,13,3.462,68,0.8382,197.154,2004-01,2009-09,monitor
B0000DC65O,13,3.462,124,0.8065,119.462,2004-04,2010-12,monitor
B0000E1FDJ,13,3.462,160,0.3812,82.308,2004-11,2014-04,monitor
B0001JSSLI,13,3.462,196,0.9592,82.154,2004-12,2009-01,monitor
B00078NING,13,3.462,27,0.9259,141.846,2006-12,2013-06,monitor
B000B7RFSM,13,3.462,95,0.9053,56.077,2006-03,2014-05,monitor
B000BUIP6K,13,3.462,22,0.8636,88.615,2009-05,2014-03,monitor
B000E0KGU0,13,3.462,28,0.8929,83.692,2007-08,2013-03,monitor
B000F8XATA,13,3.462,41,0.9268,94.231,2006-10,2014-04,monitor
B000JRPCHK,13,3.462,45,0.8889,88.846,2007-02,2007-06,monitor
B00005TQ1Y,13,3.385,107,0.8037,140.308,2001-12,2014-07,monitor
B00009R6NZ,13,3.385,62,0.7742,125.615,2004-12,2014-04,monitor
B0009T035E,13,3.385,32,1.0,87.385,2008-03,2013-12,monitor
B000AR95EA,13,3.385,352,0.8778,279.615,2005-12,2007-06,monitor
B000EIHQX2,13,3.385,97,0.8866,139.923,2006-06,2012-11,monitor
B000GT4BCI,13,3.385,138,0.8043,215.615,2006-11,2011-01,monitor
B00005NWVJ,13,3.308,45,0.6889,121.846,2002-01,2009-01,monitor
B000067FCS,13,3.308,130,0.8,225.692,2002-06,2011-01,monitor
B000BPGZOY,13,3.308,95,0.7263,118.077,2005-11,2007-04,monitor
1400532736,13,3.231,90,0.7333,244.231,2012-09,2014-06,monitor
B000083DY0,13,3.231,199,0.7839,163.077,2003-03,2006-07,monitor
B0000AZJZT,13,3.231,14,0.7857,118.462,2010-01,2013-05,monitor
B000ASGFRE,13,3.231,217,0.9585,246.154,2005-12,2013-12,monitor
B000BQQL24,13,3.231,295,0.8373,112.692,2005-10,2010-09,monitor
B000CEE2PS,13,3.231,26,0.4231,54.692,2007-05,2014-04,monitor
B000IOP8ZU,13,3.231,63,0.873,184.231,2006-12,2009-12,monitor
B00005Y7DP,13,3.154,79,0.9241,197.538,2002-07,2012-02,monitor
B000069J56,13,3.154,66,0.8485,178.923,2002-08,2013-03,monitor
B0000ABSQ0,13,3.154,25,0.64,65.846,2007-06,2009-01,monitor
B000BKTET2,13,3.154,56,0.875,123.846,2006-07,2014-01,monitor
B000GZ6ZQC,13,3.154,13,0.7692,50.538,2010-08,2014-03,monitor
B00006B753,13,3.077,38,0.7895,134.846,2004-12,2010-07,monitor
B00024JN3Y,13,3.077,32,0.75,59.077,2008-01,2014-07,monitor
B000BFYCUS,13,3.077,66,0.7424,173.154,2007-01,2014-04,monitor
B000G1Q9GW,13,3.077,113,0.5487,116.538,2006-07,2009-02,monitor
B000IZ78WK,13,3.077,58,0.8621,192.615,2007-03,2014-01,monitor
B000HJ77N2,13,3.0,22,0.9545,52.077,2009-11,2014-07,monitor
B00005AW1X,13,2.846,81,0.7284,143.154,2001-06,2005-02,monitor
B0000CBJ8J,13,2.846,796,0.9384,198,2003-10,2006-07,monitor
B0001F1ZVW,13,2.846,15,0.8,104.154,2006-03,2012-12,monitor
B0002MH3HE,13,2.846,22,0.9091,91.923,2004-12,2013-09,monitor
B0009L1GMG,13,2.846,36,0.5278,102.923,2009-03,2013-10,monitor
B000FN8ZPY,13,2.846,159,0.8553,113.385,2007-10,2014-01,monitor
B000067SNB,13,2.769,50,0.96,104,2006-02,2012-03,monitor
B000BT2XDW,13,2.769,94,0.9468,117.615,2006-06,2013-11,monitor
B0007TC390,13,2.692,83,0.7952,154.538,2005-08,2014-01,monitor
B00007DN1E,13,2.615,92,0.8587,140.462,2003-11,2012-12,monitor
B000GT90QA,13,2.538,99,0.9798,101.154,2006-12,2010-06,monitor
B0000UUR6C,13,2.462,101,0.8119,140.385,2005-01,2013-03,monitor
B0007U093G,13,2.308,346,0.9075,363.231,2005-06,2012-04,monitor
B000EDVT8K,13,2.231,175,0.7829,110.769,2006-12,2011-04,monitor
B000F6UKTU,13,2.0,89,0.8989,129.308,2007-10,2013-07,monitor
B000BOCUUI,13,1.615,73,1.0,137,2006-02,2013-11,monitor
B0000E68U2,12,5.0,223,0.9552,289.5,2006-05,2009-02,monitor
B0001I95CA,12,5.0,6,0.8333,77.083,2008-09,2014-06,monitor
B000G1O7DE,12,5.0,34,0.4706,46,2006-09,2013-06,monitor
B00004YZLV,12,4.917,238,0.958,167.833,2001-01,2014-06,monitor
B00009R88K,12,4.917,34,0.8529,115.167,2006-11,2012-04,monitor
B00009UHCV,12,4.917,11,0.9091,34,2007-06,2013-09,monitor
B0001DKQXM,12,4.917,302,0.9768,189.833,2004-08,2009-04,monitor
B0002BEQL6,12,4.917,3,0.6667,35.083,2011-11,2014-05,monitor
B00065DH04,12,4.917,51,0.8235,61.083,2007-01,2014-02,monitor
B00066HP2E,12,4.917,5,1.0,27.333,2011-10,2014-06,monitor
B00066HQ50,12,4.917,2,1.0,43.75,2011-09,2014-06,monitor
B0006ITZF2,12,4.917,8,0.75,32.583,2007-05,2014-04,monitor
B0009XNPT6,12,4.917,37,0.9459,119.583,2006-03,2010-07,monitor
B000CD8BCY,12,4.917,172,0.9593,110.083,2006-05,2013-05,monitor
B000FG6CO2,12,4.917,15,1.0,64.917,2011-09,2014-04,monitor
B000GE8MF0,12,4.917,54,0.8519,132.083,2007-09,2012-12,monitor
B00006HUJU,12,4.833,6,0.8333,69,2008-06,2014-04,monitor
B00006JQ4I,12,4.833,5,1.0,35.667,2012-02,2014-04,monitor
B000094FV6,12,4.833,46,0.913,72.167,2003-07,2014-06,monitor
B00009R6QC,12,4.833,29,0.8966,63.5,2006-11,2014-01,monitor
B0000D88FU,12,4.833,2,1.0,25.667,2011-09,2014-07,monitor
B0000D898Q,12,4.833,35,0.9429,38.667,2007-03,2013-10,monitor
B00014K3V6,12,4.833,134,0.8582,173,2006-12,2014-03,monitor
B00022OBYW,12,4.833,9,1.0,46.417,2009-03,2013-10,monitor
B0002KR3X0,12,4.833,2,1.0,52.833,2010-07,2014-06,monitor
B0007XYI9O,12,4.833,80,0.825,102.417,2006-01,2013-02,monitor
B000A2I3AM,12,4.833,21,0.7143,42.5,2007-06,2014-05,monitor
B000B6CP7O,12,4.833,9,1.0,56.417,2013-07,2014-03,monitor
B000BKP1JE,12,4.833,172,0.907,232.167,2007-02,2014-06,monitor
B000F4CVAI,12,4.833,72,0.9167,89.5,2007-10,2009-03,monitor
B000ICXVK6,12,4.833,56,0.6607,129.583,2008-03,2013-08,monitor
B000IDWDKO,12,4.833,14,0.7143,51.75,2008-07,2014-04,monitor
B0000300QN,12,4.75,132,0.9621,148.25,1999-12,2014-07,monitor
B00004L8IG,12,4.75,14,0.9286,150.333,2000-06,2014-04,monitor
B00004WHF4,12,4.75,47,0.8085,94,2000-10,2006-01,monitor
B00005ICE3,12,4.75,93,0.9247,100.25,2001-12,2007-09,monitor
B00005LEOR,12,4.75,206,0.9369,164.75,2006-06,2014-03,monitor
B00008W7LN,12,4.75,49,1.0,106.583,2005-09,2008-03,monitor
B0000W4U2M,12,4.75,99,0.9394,155.583,2005-05,2014-03,monitor
B0002KRAP6,12,4.75,41,0.6585,117.583,2007-05,2013-11,monitor
B00065DG0A,12,4.75,29,0.8966,43.25,2007-01,2013-06,monitor
B00067KZBQ,12,4.75,311,0.9871,292.333,2004-11,2005-11,monitor
B00092ZY0A,12,4.75,4,0.75,37.083,2010-02,2014-05,monitor
B0009N7OL6,12,4.75,24,0.9167,151.083,2006-09,2012-04,monitor
B0009WRU8O,12,4.75,28,0.9286,70.5,2009-09,2014-03,monitor
B000AY89U4,12,4.75,9,0.7778,42.917,2007-03,2013-10,monitor
B000H0IKA0,12,4.75,13,0.4615,85.75,2007-04,2008-05,monitor
B000JE5CIC,12,4.75,124,0.7984,178.583,2006-12,2014-04,monitor
B00004W3YK,12,4.667,77,0.9481,152.917,2000-08,2008-08,monitor
B00004WHF9,12,4.667,137,0.8759,172,2000-09,2004-03,monitor
B00004X0ZG,12,4.667,19,0.8421,94.333,2004-04,2012-12,monitor
B0000511X0,12,4.667,32,0.3125,132.333,2009-11,2014-03,monitor
B000068O4Y,12,4.667,12,0.6667,29.583,2011-08,2014-07,monitor
B00006HVLP,12,4.667,20,0.85,101.5,2008-08,2014-07,monitor
B00006JI5H,12,4.667,17,1.0,86.25,2008-07,2014-07,monitor
B00008R9MM,12,4.667,15,0.8667,104.75,2012-08,2014-05,monitor
B00008Z1AA,12,4.667,17,0.8824,62.75,2005-12,2010-07,monitor
B000094AE4,12,4.667,5,1.0,80.083,2008-07,2014-06,monitor
B0000BZMIH,12,4.667,39,1.0,112.583,2012-03,2014-01,monitor
B0001U5M48,12,4.667,59,0.9322,105.333,2008-10,2014-02,monitor
B0002DODXA,12,4.667,81,1.0,119.833,2006-01,2014-06,monitor
B0002ER2WI,12,4.667,76,0.8553,82.083,2008-04,2013-11,monitor
B00079PLQ2,12,4.667,47,0.9149,172.083,2007-06,2014-05,monitor
B00083LJ5Y,12,4.667,72,0.9028,72.167,2006-04,2008-02,monitor
B00095M5EA,12,4.667,23,0.6957,89.083,2011-07,2014-05,monitor
B0009PX8IC,12,4.667,0,,55.25,2007-08,2014-01,monitor
B0009U7Y0U,12,4.667,176,0.6477,167.417,2005-08,2011-09,monitor
B0009V488K,12,4.667,22,0.8636,49.417,2007-04,2009-01,monitor
B000BWEIFU,12,4.667,1,1.0,116.25,2007-12,2014-06,monitor
B000BYGGBM,12,4.667,5,1.0,42.5,2008-02,2013-08,monitor
B000ELIBUG,12,4.667,42,0.9286,147,2006-09,2008-01,monitor
B000GHDPHC,12,4.667,69,0.9275,250.667,2006-08,2010-11,monitor
B000JE5CQO,12,4.667,95,0.8,159,2006-12,2014-06,monitor
B00000J4L8,12,4.583,79,0.7089,103.583,2000-03,2013-05,monitor
B00005T3UD,12,4.583,23,0.913,63.833,2009-02,2013-04,monitor
B00006JPF0,12,4.583,5,0.2,44.333,2012-03,2014-05,monitor
B00006SNZN,12,4.583,39,0.8718,88.667,2007-06,2014-04,monitor
B00009R87T,12,4.583,17,1.0,258.667,2009-03,2014-02,monitor
B00009R898,12,4.583,11,0.9091,82.833,2008-07,2012-11,monitor
B00009R9BT,12,4.583,8,0.625,66.917,2009-07,2014-04,monitor
B0000AAAYY,12,4.583,417,0.9472,341.667,2003-11,2013-11,monitor
B0007M611I,12,4.583,81,0.8272,197.917,2005-04,2007-01,monitor
B00092DAFG,12,4.583,30,0.8,156.833,2005-12,2014-06,monitor
B0009E1YPM,12,4.583,202,0.9307,210.75,2005-09,2013-12,monitor
B0009ORXE8,12,4.583,77,0.961,275.417,2006-03,2007-09,monitor
B000BYCNMS,12,4.583,23,0.913,119.667,2008-02,2014-04,monitor
B000BYCU9O,12,4.583,72,0.9722,267.083,2005-12,2007-06,monitor
B000ES8AWI,12,4.583,181,0.9337,67.917,2007-12,2013-02,monitor
B000FCN6SG,12,4.583,16,0.875,174.167,2006-11,2014-03,monitor
B000HDL022,12,4.583,5,0.4,51.833,2010-07,2014-02,monitor
1400699169,12,4.5,104,0.7981,289.667,2013-05,2014-07,monitor
B00000J1F3,12,4.5,17,1.0,78.167,2010-07,2014-04,monitor
B0000510Z9,12,4.5,7,0.7143,48.833,2013-01,2014-03,monitor
B000059ZYA,12,4.5,45,0.9111,178.5,2001-04,2007-01,monitor
B00005B6TI,12,4.5,203,0.9655,261.667,2001-06,2005-07,monitor
B00005QEYI,12,4.5,214,0.9065,212.417,2001-10,2014-05,monitor
B00005U23R,12,4.5,43,0.907,49.083,2006-02,2014-04,monitor
B000068O1J,12,4.5,5,0.2,40.333,2011-06,2014-03,monitor
B00007JO2V,12,4.5,30,0.8333,171.917,2011-06,2013-10,monitor
B00008YMEV,12,4.5,36,0.9167,76.083,2005-03,2013-12,monitor
B0000DZFVR,12,4.5,42,0.9524,90.75,2004-08,2010-01,monitor
B000592UIG,12,4.5,81,0.7284,81.25,2005-05,2013-02,monitor
B0006Z9K1E,12,4.5,19,0.7895,145.083,2010-07,2013-12,monitor
B0007TJDGQ,12,4.5,6,0.6667,78.333,2009-06,2013-05,monitor
B0007WRN6U,12,4.5,79,0.962,228.083,2006-02,2011-06,monitor
B000979258,12,4.5,68,0.9118,96.083,2011-05,2013-10,monitor
B0009GI7NC,12,4.5,85,0.8824,321.417,2012-11,2014-07,monitor
B000AQNJEI,12,4.5,22,1.0,116.25,2009-02,2013-09,monitor
B000BMMORO,12,4.5,10,0.6,52.5,2010-04,2014-06,monitor
B000BS6RH6,12,4.5,33,0.9697,51.5,2006-08,2008-11,monitor
B000ET97CY,12,4.5,33,0.8788,138.25,2008-03,2014-07,monitor
B000EZYOSU,12,4.5,28,0.9286,139.5,2006-07,2014-01,monitor
B000FD3W1G,12,4.5,92,0.413,145.083,2007-05,2009-07,monitor
B000GDI2EC,12,4.5,26,0.9231,66.583,2012-01,2014-03,monitor
B000I23TXK,12,4.5,39,0.5128,30.25,2011-01,2014-04,monitor
B000I2HJ1S,12,4.5,48,0.8542,82.5,2008-05,2014-05,monitor
B000I2JI3K,12,4.5,35,0.7714,55.667,2010-05,2014-06,monitor
B000JFDZ4Y,12,4.5,5,1.0,45.083,2009-02,2014-05,monitor
B00002SWUE,12,4.417,209,0.9378,229.417,1999-11,2003-10,monitor
B00004WLJ7,12,4.417,10,0.6,42.25,2012-08,2014-01,monitor
B00005U0HU,12,4.417,109,0.9358,96.167,2002-07,2009-06,monitor
B00005U23V,12,4.417,32,0.9375,104.25,2004-10,2014-01,monitor
B00007AKC1,12,4.417,69,0.8841,150.167,2003-03,2013-10,monitor
B00009R6FJ,12,4.417,69,0.8116,54.417,2006-07,2009-03,monitor
B00009UTRR,12,4.417,36,0.8611,64.833,2004-10,2014-06,monitor
B0000CD0F4,12,4.417,184,0.9783,245.333,2003-11,2009-07,monitor
B0000DYUZI,12,4.417,21,0.8095,86.833,2009-01,2014-02,monitor
B0001EFIGQ,12,4.417,55,0.8909,81.417,2011-02,2014-05,monitor
B0002E1NOG,12,4.417,4,0.5,61,2008-07,2014-02,monitor
B0002Q7TME,12,4.417,18,0.9444,37.25,2007-09,2013-03,monitor
B0002XGSS8,12,4.417,33,0.8182,178.75,2004-12,2010-02,monitor
B00066ISFM,12,4.417,18,0.8333,64.75,2008-01,2014-06,monitor
B000776KRI,12,4.417,25,0.92,158.333,2005-07,2014-01,monitor
B000E1WEAO,12,4.417,21,0.7619,95.75,2011-02,2014-06,monitor
B000EXHYJI,12,4.417,56,0.9643,158.25,2007-07,2014-03,monitor
B000F99FP2,12,4.417,30,1.0,144.25,2008-11,2014-01,monitor
B000FZRG5M,12,4.417,18,0.6667,64.25,2012-01,2014-04,monitor
B000GGU09O,12,4.417,14,0.8571,70.583,2007-07,2014-03,monitor
B000HJ9CEO,12,4.417,14,0.9286,59.167,2007-03,2012-10,monitor
B0000226QJ,12,4.333,196,0.9694,194.083,2001-03,2009-07,monitor
B000068V7A,12,4.333,8,0.625,52.667,2008-04,2014-06,monitor
B00006HSHI,12,4.333,17,1.0,87.583,2011-01,2014-03,monitor
B00007L6D3,12,4.333,87,0.9425,48.583,2004-09,2009-11,monitor
B000090W8L,12,4.333,13,0.6154,42.583,2009-01,2014-03,monitor
B0000DBML2,12,4.333,31,0.8387,177.417,2010-02,2014-04,monitor
B0001G0FFS,12,4.333,242,0.9504,212.583,2004-11,2014-05,monitor
B0001MHYK6,12,4.333,157,0.9236,148.417,2004-03,2012-07,monitor
B000683VIY,12,4.333,128,0.9219,309.75,2005-01,2014-01,monitor
B0006VX0CI,12,4.333,8,0.5,53.083,2008-03,2013-12,monitor
B0007NIJBM,12,4.333,173,0.8728,280.583,2005-05,2006-12,monitor
B0007WK8L2,12,4.333,20,0.95,59.167,2008-06,2014-07,monitor
B0007Y6AO4,12,4.333,90,0.9444,240.833,2005-09,2007-10,monitor
B00083J67C,12,4.333,25,0.76,52.167,2005-10,2014-04,monitor
B00093OLKS,12,4.333,49,0.8367,54,2008-04,2014-05,monitor
B0009W8M8Q,12,4.333,31,0.6774,96.167,2007-01,2012-12,monitor
B000AYKV00,12,4.333,2,1.0,27,2012-08,2014-02,monitor
B000B55ANG,12,4.333,108,0.8241,75.417,2006-09,2014-02,monitor
B000CHVLPO,12,4.333,24,0.625,95.833,2011-06,2014-04,monitor
B000E1U4WY,12,4.333,7,0.8571,49,2009-11,2014-05,monitor
B000EEZEVC,12,4.333,6,0.8333,69.917,2006-11,2012-12,monitor
B000EOMWLM,12,4.333,6,0.3333,46.583,2010-11,2014-04,monitor
B000HHOOZ8,12,4.333,3,0.6667,50.25,2011-01,2014-04,monitor
B000HZXX0W,12,4.333,135,0.9407,112.25,2006-10,2013-01,monitor
B000I5L4DE,12,4.333,19,0.9474,131.75,2007-06,2014-06,monitor
B000J0ORMS,12,4.333,97,0.7629,192.75,2006-12,2010-03,monitor
B000J4JEYK,12,4.333,8,1.0,54.5,2012-10,2014-06,monitor
B0000488VI,12,4.25,179,0.933,112,2000-09,2002-12,monitor
B000063CWP,12,4.25,306,0.9739,238.333,2002-06,2007-01,monitor
B0000658CD,12,4.25,214,0.9346,272,2002-05,2004-10,monitor
B000067O8H,12,4.25,130,0.8231,80.333,2003-11,2013-09,monitor
B00006B8C0,12,4.25,29,1.0,66.333,2008-04,2014-07,monitor
B000087ZQC,12,4.25,74,0.8784,276.917,2003-06,2007-11,monitor
B00008UAIO,12,4.25,25,0.96,97.417,2007-08,2014-06,monitor
B00009UU2Q,12,4.25,20,1.0,99.667,2009-06,2014-05,monitor
B0001J3Q9W,12,4.25,17,0.8235,51.583,2005-07,2010-07,monitor
B0002805TG,12,4.25,242,0.9339,213.417,2004-06,2013-04,monitor
B0002821X4,12,4.25,7,0.7143,45.917,2008-02,2014-05,monitor
B000816CEY,12,4.25,42,0.7857,204.333,2005-11,2010-05,monitor
B0009LAYSI,12,4.25,7,0.4286,47.167,2007-11,2014-06,monitor
B000AQDOKM,12,4.25,45,0.9333,274.667,2006-01,2011-09,monitor
B000BFHWXM,12,4.25,32,0.875,53.417,2007-01,2014-07,monitor
B000BNP2KE,12,4.25,256,0.8672,235.083,2006-05,2008-05,monitor
B000BZ8PS8,12,4.25,65,0.7538,176.167,2005-12,2013-12,monitor
B000F8GWPO,12,4.25,206,0.9126,156.167,2006-05,2014-01,monitor
B000F9LRZI,12,4.25,63,0.7778,114.25,2006-09,2009-11,monitor
B000G7WZQY,12,4.25,127,0.9528,128.083,2006-09,2014-02,monitor
B000I4UQZM,12,4.25,34,0.9118,123.083,2007-10,2010-08,monitor
B000IGQGJ0,12,4.25,39,0.8718,151.917,2011-04,2013-11,monitor
B000ILDS0K,12,4.25,3,1.0,37.25,2008-01,2013-10,monitor
B00000JYLO,12,4.167,333,0.9459,174.083,2000-02,2013-01,monitor
B0000226IH,12,4.167,144,0.8889,269.583,2001-12,2014-05,monitor
B00005LENU,12,4.167,28,0.3929,157.583,2009-01,2014-03,monitor
B00007I409,12,4.167,21,1.0,65.667,2005-12,2014-02,monitor
B00008J6VW,12,4.167,217,0.9539,232.75,2003-04,2011-07,monitor
B000093IRE,12,4.167,23,0.9565,68.667,2004-10,2014-07,monitor
B0000E6RVW,12,4.167,17,0.7059,67.583,2010-06,2013-02,monitor
B0007V46JI,12,4.167,26,0.6538,71.5,2005-08,2014-05,monitor
B0009ZFEKM,12,4.167,7,0.7143,46.833,2008-12,2014-03,monitor
B000A7XT3I,12,4.167,117,0.8974,191.167,2005-10,2009-07,monitor
B000E8T8SS,12,4.167,40,0.875,76.5,2008-03,2012-05,monitor
B000EHCUIE,12,4.167,56,0.8214,246,2006-08,2013-07,monitor
B000GFWFZ2,12,4.167,157,0.9554,302.75,2007-02,2014-07,monitor
B00005B9AS,12,4.083,30,0.8,95.583,2002-03,2013-12,monitor
B000068O54,12,4.083,4,0.5,37.75,2010-12,2014-05,monitor
B00006J099,12,4.083,44,0.8182,105.75,2005-05,2013-06,monitor
B00008VFCS,12,4.083,54,0.9259,251.333,2003-06,2007-01,monitor
B00009R996,12,4.083,107,0.9626,102.5,2007-08,2014-01,monitor
B0002KR7FY,12,4.083,7,1.0,97.333,2008-02,2013-12,monitor
B0002KR9PW,12,4.083,13,0.6154,42.75,2009-05,2014-06,monitor
B0002OCF0C,12,4.083,368,0.9266,299.5,2004-09,2014-04,monitor
B0002YU5VS,12,4.083,8,0.75,79,2010-08,2014-01,monitor
B0006PK94Q,12,4.083,384,0.8568,358.833,2006-03,2009-05,monitor
B0007WK8NA,12,4.083,204,0.8431,164.333,2005-09,2013-08,monitor
B0007WTF5C,12,4.083,13,0.5385,64,2009-08,2014-02,monitor
B0009MCNX6,12,4.083,20,0.8,85.25,2008-12,2013-05,monitor
B000BFGB6G,12,4.083,53,0.8113,202.417,2005-11,2013-03,monitor
B000CHRJ8C,12,4.083,40,0.875,104.667,2011-02,2014-06,monitor
B000H3GGJE,12,4.083,44,0.9545,112.5,2008-12,2014-01,monitor
B000HHJU1G,12,4.083,13,0.8462,40.083,2007-11,2014-03,monitor
B000IMWIA0,12,4.083,96,0.6771,106.167,2007-02,2009-10,monitor
B00004ZCK5,12,4.0,33,0.3939,70.083,2007-05,2014-06,monitor
B00005QFAF,12,4.0,62,0.9032,62.25,2005-06,2013-11,monitor
B00006B80L,12,4.0,63,0.9048,125.833,2002-07,2009-12,monitor
B00006BBA5,12,4.0,14,0.7143,58.667,2010-02,2013-11,monitor
B00009KIYL,12,4.0,69,0.7971,80.667,2005-06,2013-01,monitor
B00009R6CO,12,4.0,55,0.4727,71.25,2006-08,2013-05,monitor
B0000D1E04,12,4.0,342,0.8889,233.417,2004-01,2007-01,monitor
B0002376KW,12,4.0,47,0.6596,114.167,2007-11,2014-04,monitor
B0002NUECY,12,4.0,25,0.92,65.25,2007-01,2014-07,monitor
B0006HDFYK,12,4.0,75,0.76,139.167,2006-06,2013-06,monitor
B0007PCB6O,12,4.0,31,0.8387,120.5,2009-04,2014-03,monitor
B0007WKB0U,12,4.0,180,0.95,220.917,2005-05,2009-05,monitor
B00081UPJW,12,4.0,83,0.7229,128.917,2012-04,2014-01,monitor
B000B7C2JO,12,4.0,50,0.74,37.25,2006-07,2013-03,monitor
B000BWRK2S,12,4.0,187,0.9037,283,2006-01,2007-03,monitor
B000CSEL4Q,12,4.0,98,0.9184,227.167,2006-05,2013-03,monitor
B000HPCPLA,12,4.0,24,0.9167,79.083,2007-08,2014-06,monitor
B000ICZZJG,12,4.0,45,0.7556,129.75,2007-06,2014-03,monitor
B00004VXNY,12,3.917,33,0.7879,143.167,2007-10,2013-02,monitor
B00005TQ09,12,3.917,46,0.5652,188,2002-01,2004-07,monitor
B00011X0X2,12,3.917,64,0.9531,105.167,2007-03,2014-01,monitor
B0001UEHOE,12,3.917,142,0.7746,156.75,2004-05,2007-03,monitor
B0002KR5Q0,12,3.917,12,0.9167,44.833,2007-03,2014-06,monitor
B0002WKD80,12,3.917,38,0.5789,112.5,2011-10,2014-05,monitor
B00067PWFU,12,3.917,18,0.7222,35.75,2010-12,2014-07,monitor
B0007M3PKS,12,3.917,393,0.7634,441.333,2005-02,2014-03,monitor
B0007PN5ZK,12,3.917,148,0.8986,184.833,2005-09,2012-12,monitor
B0009FTMK0,12,3.917,133,0.7519,77.083,2006-01,2010-04,monitor
B000B1H89E,12,3.917,47,0.6809,75.083,2007-01,2014-07,monitor
B000BAAM1G,12,3.917,74,0.6081,74.333,2005-11,2013-09,monitor
B000DZRY9C,12,3.917,3,1.0,62.667,2007-09,2014-02,monitor
B000ELC0GM,12,3.917,318,0.9497,105,2006-06,2013-12,monitor
B000HJREXA,12,3.917,21,0.9524,76.583,2007-01,2013-04,monitor
B000038ABH,12,3.833,206,0.9515,207.417,2000-01,2009-03,monitor
B000063D6E,12,3.833,168,0.8155,218.917,2002-03,2004-01,monitor
B000067SR9,12,3.833,15,1.0,45.167,2010-02,2014-04,monitor
B00006HOMA,12,3.833,3,1.0,38.083,2011-12,2014-05,monitor
B00009APTK,12,3.833,84,0.9167,131.583,2004-01,2013-02,monitor
B0000B16FY,12,3.833,37,0.9459,68.25,2008-10,2013-07,monitor
B0001VB1QU,12,3.833,39,0.9231,127.417,2008-03,2013-04,monitor
B0002ZHBIM,12,3.833,54,0.963,111.75,2005-01,2014-07,monitor
B0006VYGRG,12,3.833,109,0.8257,300.917,2005-01,2008-03,monitor
B0007KQWGO,12,3.833,73,0.9452,53.083,2006-03,2013-12,monitor
B0009GUDVQ,12,3.833,73,0.6712,215.5,2005-06,2007-04,monitor
B0009PLO0Q,12,3.833,55,0.8545,223.833,2005-08,2011-01,monitor
B000EANT40,12,3.833,55,0.9091,65.083,2007-10,2014-07,monitor
B000F6Q4MW,12,3.833,24,0.9167,87,2009-05,2012-04,monitor
B000FMTTN2,12,3.833,52,0.5385,105,2006-11,2009-01,monitor
B000HBEKJE,12,3.833,90,0.8889,155.917,2006-10,2011-10,monitor
B000J2AB94,12,3.833,313,0.7891,351.333,2007-03,2010-08,monitor
B000050MJF,12,3.75,128,0.9062,95.25,2003-07,2013-11,monitor
B00009XNUU,12,3.75,55,0.8182,65.75,2005-07,2009-04,monitor
B0002EQUIA,12,3.75,307,0.9121,290.583,2007-10,2014-05,monitor
B0007SPMUS,12,3.75,2,1.0,41.667,2010-03,2014-02,monitor
B0009CDYF2,12,3.75,176,0.8011,151.917,2006-01,2011-05,monitor
B000E1D36S,12,3.75,123,0.6341,162.167,2006-03,2013-02,monitor
B000GBGPAW,12,3.75,31,0.9032,92.917,2007-01,2013-01,monitor
B000HCNFD0,12,3.75,240,0.9083,125.833,2007-05,2013-12,monitor
B000065CE1,12,3.667,68,0.7941,230.417,2002-04,2013-07,monitor
B0000EZQ5K,12,3.667,46,0.8696,142.417,2008-02,2013-02,monitor
B0000YCFEK,12,3.667,15,0.8,70.25,2009-01,2014-02,monitor
B0001Y7PSK,12,3.667,76,0.7368,76.5,2005-06,2008-08,monitor
B0007NIOK8,12,3.667,50,0.92,115.333,2005-11,2013-12,monitor
B0007RB280,12,3.667,58,0.931,97.083,2005-03,2014-06,monitor
B0009JKVZG,12,3.667,131,0.8855,131.417,2005-06,2008-07,monitor
B000B8MFI6,12,3.667,32,0.5625,59.833,2007-09,2014-06,monitor
B000FB44VA,12,3.667,192,0.8646,138.167,2006-07,2009-03,monitor
B000I1GPRS,12,3.667,132,0.9394,225.417,2006-11,2014-02,monitor
B000IXP96O,12,3.667,6,0.6667,62.833,2010-07,2014-05,monitor
B000001OMA,12,3.583,55,0.6909,78.25,2009-10,2014-07,monitor
B00004WCG6,12,3.583,100,0.91,130.75,2005-03,2012-01,monitor
B00009UT1Z,12,3.583,21,0.5238,69.667,2009-06,2014-03,monitor
B0000CEPC0,12,3.583,103,0.6893,129.583,2003-10,2014-02,monitor
B0001CFSX6,12,3.583,79,0.9241,224.917,2004-06,2013-11,monitor
B0007TSWYA,12,3.583,173,0.8555,302,2005-03,2006-02,monitor
B000JQ36Z6,12,3.583,8,0.375,71.083,2011-12,2014-03,monitor
B00005N5WU,12,3.5,40,0.425,206.25,2007-08,2014-03,monitor
