reviewer_id,asin,rating,review_month,helpful_yes,helpful_total,helpful_rate,review_word_count,summary
A3L0JLM9CB0IW0,B00001WRSJ,5.0,2014-01,2,2,1.0,133,Look No Further!
A32JZ9XNHMNWOO,B00001WRSJ,5.0,2009-11,0,1,0.0,244,Ive had these since the best price was around $100...
A3DPT4CDBMX0N7,B00001WRSJ,5.0,2013-05,0,0,,23,Excellent sound
A3W1EDL3E964B0,B00001WRSJ,5.0,2013-01,0,1,0.0,73,Don't Think Buy.
A1C60KQ8VJZBS5,B00001WRSJ,5.0,2013-06,0,0,,611,"My favorite headphones, after a few small modifications"
A254AGEWJ5VRFI,B00001WRSJ,5.0,2013-04,0,0,,51,Love them much
A1XXHS9V80S9VG,B00001WRSJ,1.0,2013-11,1,16,0.0625,21,Save your money
APH8C0RM4GMQB,B00001WRSJ,5.0,2013-07,1,1,1.0,81,5Hz-30kHz - Find that today
A1XEBSAXW4GRWZ,B00001WRSJ,4.0,2011-12,0,0,,182,Sound is so Crisp and detailed
A2XI34EU8N0J4X,B00001WRSJ,5.0,2014-03,1,1,1.0,88,Fantastic set of headphones
AMFBRE9UYUCEU,B00001WRSJ,5.0,2007-07,0,0,,60,AMAZING HEADPHONES
A3BMZALEIUMFBE,B00001WRSJ,4.0,2012-02,0,1,0.0,74,NOT the end of your journey
A1YGOQLHZUGTW8,B00001WRSJ,5.0,2011-08,0,0,,25,Amazing...
A2WYP6MZRK4G4A,B00001WRSJ,5.0,2007-02,6,6,1.0,181,Best headphones....period!
A2RQVIY25W6ZD4,B00001WRSJ,3.0,2013-03,1,2,0.5,149,Great headphones
A2A9ZF3KYXL5D0,B00001WRSJ,5.0,2012-12,2,2,1.0,249,Best Headphones I've Used
AUEBGCH3FFPTQ,B00001WRSJ,5.0,2006-12,3,4,0.75,44,Excellent!!
ADSO1F9K7ZD1F,B00001WRSJ,5.0,2013-02,2,2,1.0,262,"These are not the MDR-V600's, and that's a good thing."
A237680FOULTZ8,B00001WRSJ,5.0,2012-11,2,2,1.0,317,"Good for listening, amazing for tracking"
A5TNBW52T92QJ,B00001WRSJ,5.0,2006-11,5,6,0.8333,39,Great headphones
AQLMVE6SH4A07,B00001WRSJ,4.0,2009-04,0,0,,147,"great sound, funky mechanics"
A35O0043BLN6FS,B00001WRSJ,5.0,2011-04,0,0,,43,Great headphones
A1GQK49Z3G4J8G,B00001WRSJ,5.0,2012-12,0,0,,47,Great Sound
A3PCIFT337Q4N3,B00001WRSJ,5.0,2013-04,0,0,,71,Best headphones for the price.
A3K4PHZJMMCZ8K,B00001WRSJ,3.0,2012-12,0,0,,57,Descent sound for the price
A2GRLLJC2JK9FN,B00001WRSJ,5.0,2007-06,1,1,1.0,64,Best gift I gave to hubby!
A1ZM846Y7AUYD,B00001WRSJ,5.0,2007-10,10,10,1.0,472,Get 'Em While You Can!
A2SKDOP44GNUTP,B00001WRSJ,5.0,2013-03,0,0,,32,These work great
A1O6GTTLXORHZV,B00001WRSJ,5.0,2014-06,3,3,1.0,70,best headphones ever
A17KYU38U9WRVW,B00001WRSJ,4.0,2008-01,2,2,1.0,243,excellent product; but poor quality mp3s will sound worse
A29GQ42XFJQDI8,B00001WRSJ,4.0,2014-04,0,1,0.0,53,Great headphones
A3LAPQWMLWTYRK,B00001WRSJ,4.0,2007-05,0,0,,137,good headphones
A1V3R7M9T7QNZ6,B00001WRSJ,4.0,2009-09,2,2,1.0,65,Nice Headsetf or the price.
A2BK7LBCEWRREY,B00001WRSJ,5.0,2008-03,1,1,1.0,232,"Excellent sound & build, but not the best for mp3 players."
A1DBDCQASEIMDW,B00001WRSJ,5.0,2011-10,0,1,0.0,391,Surprising.!
A3LORKXNGG3PX3,B00001WRSJ,5.0,2007-09,0,0,,29,Best headphones i ever bought!
A13L45CSY7TEQZ,B00001WRSJ,4.0,2014-07,0,0,,27,Not for bass lovers.
A1QF996642YT9L,B00001WRSJ,3.0,2014-07,0,0,,105,sorry to say I'm returning them
A3MV6ZFPS15FIN,B00001WRSJ,5.0,2013-07,1,1,1.0,36,"Just to confirm what others say, this headphones are great."
A697GVG73H314,B00001WRSJ,5.0,2007-12,1,1,1.0,162,Love These!
A3VJAU9FIDMB8N,B00001WRSJ,4.0,2011-04,1,1,1.0,707,Excellent Headphones For $70!!!
A3GIM3IW8FVBBK,B00001WRSJ,5.0,2011-08,0,0,,35,Headphones
A26IJ5PCZRI3V3,B00001WRSJ,5.0,2013-05,1,1,1.0,36,Go God Go
A17Z9D1UHLZDXR,B00001WRSJ,5.0,2013-02,0,0,,43,can't go wrong
A29ELZ0R2VXILG,B00001WRSJ,5.0,2010-04,0,1,0.0,183,only one serious problem
A2IIAQ7VVAHXTD,B00001WRSJ,5.0,2012-12,0,0,,70,"Forget the Dre Beats, get these"
A7WM1RJQQ68AR,B00001WRSJ,4.0,2011-11,0,0,,162,"Very, very hard to beat for the money."
AXZQYHT23SFAJ,B00001WRSJ,5.0,2006-11,4,4,1.0,246,Great headphones for the money
A36WC1DIS1PVS2,B00001WRSJ,5.0,2011-08,1,1,1.0,39,Great headphones
ASOG5QER5G0CE,B00001WRSJ,5.0,2013-03,1,1,1.0,221,Perfect Transducer?
AYBP700B8IW2B,B00001WRSJ,5.0,2013-02,0,1,0.0,22,Excellent
A1SV0FYYADJLPG,B00001WRSJ,5.0,2012-06,3,3,1.0,303,Amazing headphones
A2Y8WX30L9NFD4,B00001WRSJ,5.0,2013-02,0,0,,26,They are great!
A1L87D9KX3MT41,B00001WRSJ,5.0,2014-05,0,1,0.0,89,Best monitor headphones under $100.00 USD. This is my second pair. The first was purchased in 1992.
A1YRUUY14KW853,B00001WRSJ,5.0,2010-07,1,1,1.0,141,Tunes to the Bones !!!
A3K4IFDEHTYRSU,B00001WRSJ,5.0,2010-05,1,1,1.0,75,The other reviews were correct.
A2LSK5XN4A3PN7,B00001WRSJ,5.0,2013-12,1,1,1.0,77,"Great for Rock and current pop, less so for classical"
A1WPFIZ8P3O86V,B00001WRSJ,5.0,2013-05,4,4,1.0,1068,Superb Headphones and Excellent Value (with comparison to Sony MDR-7506)
AXTD5V28KMNTX,B00001WRSJ,5.0,2013-05,0,0,,29,Fantastic headphones
AP3N6KOLIFYVY,B00001WRSJ,5.0,2010-10,0,0,,123,Excellent headphones
A3U0DX8MFOB1XX,B00001WRSJ,5.0,2011-12,0,0,,153,Excellent
A3M5YEJO6EZOML,B00001WRSJ,5.0,2011-09,0,0,,121,Owner for 1 day
A36X4SWF1TX93Q,B00001WRSJ,5.0,2012-08,1,2,0.5,44,Worth every note
A2NJEDYEYUGFM8,B00001WRSJ,2.0,2013-11,0,2,0.0,108,Very thin wire easily breaks.
A1QOCN3CJRVIGG,B00001WRSJ,5.0,2011-08,0,1,0.0,109,"Incredible Sound, I purchased mine in 1990"
A1K1AAZSD9KWX,B00001WRSJ,5.0,2012-10,2,2,1.0,90,Best over the ear headphone under $100
A2QL8RR6HVSXR9,B00001WRSJ,5.0,2013-02,0,0,,63,Love them
A1TOXCG4QWQLHA,B00001WRSJ,5.0,2011-12,1,1,1.0,65,Godly Sound - This is what you need for a quality listening experience.
A12RHQPWEZWAAH,B00001WRSJ,5.0,2012-09,0,0,,59,You wont be let down!
AXR9PC2II8UCB,B00001WRSJ,5.0,2012-09,0,0,,302,3rd pair in 15 years! Quality for sure!
A2L7WYA5OENV03,B00001WRSJ,4.0,2011-09,4,6,0.6667,207,Not identical to the 7506.
A1XESQ7C7NNZX4,B00001WRSJ,5.0,2011-12,0,0,,147,Great inexpensive headphones
ADP6XSD5E4R4G,B00001WRSJ,4.0,2012-12,0,0,,52,Nice sound and fit
AZ7EFFHA5K82P,B00001WRSJ,3.0,2012-12,0,1,0.0,35,Not that great!
A1U4GOVZWL8ZTL,B00001WRSJ,4.0,2012-08,1,1,1.0,326,Sony MDR-V6 Monitor Series Headphones
A19XKJA47R6AJ9,B00001WRSJ,5.0,2013-02,0,0,,140,22 years and still going strong
A3TUQQWT7KRSEK,B00001WRSJ,5.0,2013-04,1,1,1.0,346,Precise and Delicate Clarity
A3NN1FTQVVXLP7,B00001WRSJ,5.0,2013-07,1,1,1.0,69,Great sound reproduction
A34IJACMU8C3IM,B00001WRSJ,5.0,2008-12,3,4,0.75,171,Still The Industry Standard After 20 Years
A1SWUTIQ0QGM38,B00001WRSJ,5.0,2013-07,2,2,1.0,58,sweet headphones
A1FF8RVKS9Y843,B00001WRSJ,3.0,2013-11,1,3,0.3333,21,Too accurate not enough bass
A1F087XDF48WQT,B00001WRSJ,5.0,2011-08,1,1,1.0,34,best headphones for the price.
A2MCRCK1V61FWQ,B00001WRSJ,5.0,2014-01,1,1,1.0,42,Sony MDR-V6 Headset
A18H3X0XGMD1K0,B00001WRSJ,5.0,2013-08,3,3,1.0,358,Incredable value
A10R0C79S921EP,B00001WRSJ,5.0,2013-03,0,0,,37,Great Headphone
A21CJLXIU27CBK,B00001WRSJ,5.0,2012-10,1,1,1.0,92,Great Headphones
A2TIA4WQ8RRHJO,B00001WRSJ,5.0,2007-02,3,4,0.75,122,Excites my ears
A10X3LYWCWIDAH,B00001WRSJ,5.0,2014-01,1,1,1.0,220,More than meets my expectations!
A3TD47N9K6V0FU,B00001WRSJ,5.0,2014-07,0,0,,138,Still going strong after two years.
A3HHR7GMW69TFX,B00001WRSJ,5.0,2013-06,2,2,1.0,275,The best headphones
AXNVP9GQR85I1,B00001WRSJ,5.0,2012-09,0,0,,28,Excellent headphones
A1CWZPZKD7874S,B00001WRSJ,5.0,2012-12,1,1,1.0,20,Excellent Headset
A3L9C2RTSH3XZB,B00001WRSJ,5.0,2011-10,0,0,,98,Great
A3ARPUKCI6R91Y,B00001WRSJ,5.0,2012-11,6,6,1.0,150,full range and uncolored
ALJMX3QEODS88,B00001WRSJ,5.0,2012-04,0,0,,28,Sony  MDR V6
A2ZLWZUP0D44SS,B00001WRSJ,3.0,2012-10,0,0,,382,Pretty Good
ALIN01RFOIX3G,B00001WRSJ,4.0,2013-08,1,1,1.0,22,Great sound
A18APJULAWONNE,B00001WRSJ,5.0,2007-02,0,1,0.0,57,one of the best earphones i have ever owned
APRJ0OM54GBPE,B00001WRSJ,5.0,2012-09,0,0,,31,Awesome!
AAN6SCMSOCVM1,B00001WRSJ,5.0,2013-12,1,1,1.0,164,"From home to million dollar studio, you can't go wrong with these! Crisp and clear!"
A3LBTC13EYE4MS,B00001WRSJ,5.0,2014-07,1,1,1.0,114,Built to last. Great sound.
A1YF63MMH5AZJC,B00001WRSJ,5.0,2010-12,3,3,1.0,153,These are nice
AD73VMNYB8XVX,B00001WRSJ,5.0,2009-01,4,4,1.0,487,Could not ask for more
A7X0X400YR4W2,B00001WRSJ,5.0,2013-04,0,0,,27,Great for rock
A34J2IUA5DJLYU,B00001WRSJ,5.0,2012-05,1,1,1.0,190,"I didn't love them at first, then I tried to replace them."
A2DKVFYCQAICA0,B00001WRSJ,4.0,2012-12,1,1,1.0,56,Sound good but uncomfortable for ears
A1NG78LRAUOUWL,B00001WRSJ,4.0,2012-09,0,0,,76,Sony delivers at a great price
A1991DX3FIMS3P,B00001WRSJ,4.0,2013-01,0,0,,59,Same Sony Quality
A17C1GS384ORCX,B00001WRSJ,5.0,2012-12,2,2,1.0,296,Great for gaming
A3QVRCSJ9TXYM7,B00001WRSJ,5.0,2013-12,1,1,1.0,64,Best sound for the money.
A3HAPTHHU5B1MT,B00001WRSJ,5.0,2013-07,2,2,1.0,89,Still haven't heard better
A3DVM2YS59Z3ZF,B00001WRSJ,4.0,2014-05,1,1,1.0,362,Very good sounding headphone!
A1WLAHPHD07E1N,B00001WRSJ,5.0,2013-03,0,0,,194,Awesome Baby!
A10BZC79VVV21R,B00001WRSJ,3.0,2013-07,0,0,,34,They are OK but don't last long.
A3OM2N48I8ZN9D,B00001WRSJ,5.0,2013-02,0,0,,99,Best Headphones for the Money
A3G0YKIR4F1SCY,B00001WRSJ,4.0,2013-01,0,0,,51,Amazing lows
A3SPRSLV03DT6Y,B00001WRSJ,5.0,2014-01,1,1,1.0,126,Best Choice !
A2SU3IL3MIBXZP,B00001WRSJ,5.0,2013-01,0,0,,61,Great Headphones!
AHV9Z1EDYO5WK,B00001WRSJ,5.0,2012-06,0,0,,60,Yep...these are magic!
A1OKH9AX5EZ7GI,B00001WRSJ,5.0,2013-03,0,0,,23,This was what I expected
A2YG0C7JIOSZZ2,B00001WRSJ,3.0,2006-04,10,20,0.5,130,Where is the Bass?
A26W0ZWPNVKDPY,B00001WRSJ,5.0,2013-07,1,1,1.0,238,Best in class!  Another great Sony product
A1ESWWU4DNXRJV,B00001WRSJ,5.0,2014-03,1,1,1.0,65,Sony MDRV6 Monitor Series Headphones
AEGYIU4XJTYFN,B00001WRSJ,4.0,2008-05,12,12,1.0,368,Toss your subwoofer if you don't mind small voices in your head.
A2M02TL1Q0DP5N,B00001WRSJ,3.0,2013-06,2,3,0.6667,35,Breaks easy
A1JD6COKA3KCEG,B00001WRSJ,5.0,2013-04,1,1,1.0,492,"Super flat, pure sound phones"
A2XFVS9GBQW2U1,B00001WRSJ,5.0,2009-03,1,1,1.0,209,"My life is now complete (sonically, anyway)"
A2V84I2M1DT1TZ,B00001WRSJ,5.0,2014-01,1,1,1.0,32,Great sound
A2MTB7FSEW2KG9,B00001WRSJ,4.0,2013-03,0,1,0.0,291,Good value for price
A79ZK3ZJ82G7Z,B00001WRSJ,5.0,2012-11,0,0,,84,Can't go wrong.
A1DV1Z52G42EX2,B00001WRSJ,5.0,2013-01,0,0,,206,Simply Incredible
A2VHZWRA699KYR,B00001WRSJ,5.0,2013-12,2,4,0.5,522,"Fantastic sound, relatively well made"
A1F9Z42CFF9IAY,B00001WRSJ,2.0,2009-07,7,14,0.5,261,Faulty ear pads make these annoying
A3IY2QJN869W05,B00001WRSJ,4.0,2013-09,1,1,1.0,92,Nice & comfy but lacking bass
A1PIWW0T6LW91O,B00001WRSJ,5.0,2011-12,0,0,,133,Best Headphones Yet
AS6534SXKS1KZ,B00001WRSJ,5.0,2007-02,2,3,0.6667,76,Great phones for the price!
A9K181D47VK5H,B00001WRSJ,5.0,2012-12,1,1,1.0,158,Love them
A3TL4RJQKBB8VK,B00001WRSJ,5.0,2013-07,1,1,1.0,229,The only headphones that you will ever need
A32AFX2PUJ82HG,B00001WRSJ,4.0,2012-12,0,0,,35,Great for the price
A3LGGQRAIDW3Z2,B00001WRSJ,5.0,2010-06,3,3,1.0,392,Two decades of professional use
A1LPLXAQRZE8TF,B00001WRSJ,5.0,2013-04,1,1,1.0,124,The best headphones ever!!!!
A149OQRFVTWJA8,B00001WRSJ,4.0,2012-12,0,0,,131,Great headphones. ($74.16)
A25PM9JGHPU8EI,B00001WRSJ,5.0,2005-01,11,12,0.9167,144,The greatest headphones ever made
A3LLE02CO1W5T1,B00001WRSJ,5.0,2013-06,0,0,,149,Sony MDR-V6 Studio Monitor Headphones
A2DT7XKLELB1MX,B00001WRSJ,5.0,2014-06,0,0,,40,Great quality and value
A2VIZTW4DMVVWK,B00001WRSJ,5.0,2011-03,2,2,1.0,535,"The best of the best, old school"
A3BVSAZREDP9RH,B00001WRSJ,5.0,2009-02,4,4,1.0,416,Fantastic-exactly what I was hoping they would be
AQT6XL9FRECC7,B00001WRSJ,5.0,2013-04,0,0,,27,Super high quality sound
A3OU6E9SSMVU9D,B00001WRSJ,5.0,2012-06,1,1,1.0,179,Love them!
A3P0YHGVNXUNL4,B00001WRSJ,5.0,2013-07,1,1,1.0,63,great headphone
A18X6ZT4AEYVKB,B00001WRSJ,2.0,2012-07,1,10,0.1,85,crackle in bass
AH91ZJ8W8NCLR,B00001WRSJ,5.0,2007-04,0,0,,110,Sony MDR-V6 vs. Sony MDR-V700DJ
A3TIWKL1FZANAX,B00001WRSJ,5.0,2013-08,1,1,1.0,102,I've had these for 3 years. STILL STRONG!
A3E23UCQ27R3SU,B00001WRSJ,5.0,2010-05,1,1,1.0,188,MDR-V6: It doesn't get better than this
A4SSILU7KZ1XK,B00001WRSJ,4.0,2013-02,0,0,,125,"Nothing Special, But Good Headphones"
AGXY576DF2CJ2,B00001WRSJ,5.0,2013-07,1,1,1.0,86,Great headset
A9P7T0ZHR3FCH,B00001WRSJ,5.0,2006-12,1,2,0.5,51,Best Headphones.
A1JZJLZD7GNWD7,B00001WRSJ,5.0,2014-06,0,0,,75,Still the Best Headphone After Ten Years!
A1EX7MNFZYL58,B00001WRSJ,5.0,2014-01,1,1,1.0,47,excellent
A7EC1AKLPAEY,B00001WRSJ,1.0,2013-12,2,8,0.25,70,"Junk, Don't waste your time"
A2WE8VVT8JZOCI,B00001WRSJ,4.0,2012-08,0,0,,172,Good for the price
A1AC0ZLC6SVXSD,B00001X5AL,3.0,2000-03,165,167,0.988,117,Beware of the extra expenses!
A22QLK442U2GP0,B00001X5AL,5.0,1999-12,126,127,0.9921,78,Good entry level camera
A2MPQHYMT258ZV,B00001X5AL,4.0,2009-04,1,1,1.0,140,A decade later...
A1M9126YPQPS3L,B00001X5AL,2.0,2002-01,2,2,1.0,117,Battery Life Makes It Nearly Unusable...
A1DRM3JV6T5O6P,B00001X5AL,2.0,2000-02,39,41,0.9512,98,I must have got a faulty camera...
A1BD4T41QJZBHB,B00001YVG4,5.0,2009-09,2,2,1.0,78,Still Humming After All These Years
A7Y6AVS576M03,B00001YVG4,5.0,2001-04,9,10,0.9,94,Precisely Perfect Picture Fidelity
A20JYIHL1W1U54,B00001YVG4,5.0,2001-03,14,14,1.0,55,Pinpoint Precision Sharpness
A1DYHNSD4T1LEH,B00001YVG4,4.0,2000-02,9,9,1.0,102,Great small set
A231WM2Z2JL0U3,B00001YVG4,5.0,2001-04,5,5,1.0,66,"Old model was good, new model is great."
A2Z7MIEHHW9AIT,B00001ZT4H,2.0,2007-11,5,5,1.0,38,Cheaply made.
A2V69WVX5K1CHO,B00001ZT4H,5.0,2007-10,3,3,1.0,52,Watch out mp3s....
A1CGJPFN8KPTDH,B00001ZT4H,5.0,2006-11,15,15,1.0,36,A needed item
A220059NEEBEX7,B00001ZT4H,5.0,2005-12,26,26,1.0,48,"For the price, excellent...very good sound"
A1GYAEE9ISZKUA,B00001ZT4H,5.0,2006-12,7,7,1.0,57,Good quality new-days safe player for old tapes.
A14JTZ14GIYM3E,B00001ZT4H,5.0,2008-01,2,2,1.0,109,Simple
A2MHHD7Q2ZCZLQ,B00001ZT4H,5.0,2011-10,0,0,,20,recorder
A16WND1BVJCQJV,B00001ZT4H,3.0,2009-05,9,10,0.9,333,Best thing since Sony CFS-W455
A2R6RA8FRBS608,B00001ZT4H,4.0,2008-04,16,16,1.0,538,very good--but don't expect perfection...
A1AGU2XO1LL0BI,B00001ZT4H,5.0,2008-05,1,1,1.0,37,Exactly right for the price
A1LVDHMAHS387Q,B00001ZT4H,5.0,2007-01,0,0,,104,"Simple, inexpensive but good quality"
A3NESHNWS733JS,B00001ZT4H,5.0,2008-07,0,0,,28,Basic recorder/player that works
ACH055GTTIGC9,B00001ZT4H,4.0,2008-03,4,5,0.8,65,...does the job..mainly for voice.
A20G957N2TEVQX,B00001ZT4H,5.0,2003-07,219,220,0.9955,113,A Solid Machine
A4J496S0ASF2I,B00001ZT4H,4.0,2007-10,0,0,,27,for the price
A1XJOSJN6FHFO0,B00001ZT4H,5.0,2010-06,2,2,1.0,218,Works Great
AJ4YYD8VTYQ5R,B00001ZT4H,5.0,2012-12,0,0,,45,Great Product
ABP3SLO2TYSD5,B00001ZWRV,5.0,2012-12,0,0,,29,Memory Stick.
AQDNQLKMG7HBX,B00001ZWRV,5.0,2013-08,0,0,,33,returned
A204ETWOV23HO4,B00001ZWRV,4.0,2000-11,16,16,1.0,135,"Better than 4 MB, but don't trust a vacation to this one"
A1IAFOBW8ZR469,B00001ZWRV,1.0,2012-07,0,0,,29,wrong item
A11D1KHM7DVOQK,B00001ZWRV,3.0,2004-12,0,0,,153,Very weak capacity for full screen
A23ZO1BVFFLGHO,B00001ZWRV,5.0,2001-12,1,1,1.0,187,"Peeved at first, but delighted with consistent performance"
A77JQQU1TKPR3,B00001ZWTY,4.0,2011-08,0,1,0.0,66,decent entry level turntable
A3IYGLSQ6N2G3G,B00001ZWTY,5.0,2011-05,2,2,1.0,100,Great Bang for the Buck!
A3P6OWYSHBXE5T,B00001ZWTY,4.0,2011-01,2,2,1.0,83,Listen to the SONY turntable
A3SS6919NRQ2MF,B00001ZWTY,4.0,2005-04,24,27,0.8889,180,Good Manual Turntable
A8Z12UC2IMSTR,B00001ZWTY,4.0,2004-04,156,163,0.9571,733,Sony PS-LX350H - VG Consumer Turntable
A1U57C8E45X01Z,B00001ZWXA,1.0,2012-02,5,5,1.0,62,Junk cheap and 'dollar store value'  be warned/don't bother
ATSVUBE2115N1,B00001ZWXA,5.0,2013-05,0,0,,35,works great
A747BB4QM2SWW,B00001ZWXA,5.0,2013-08,0,0,,27,as expected
AXABTEYS7A4A8,B00001ZWXA,5.0,2008-03,0,0,,16,Its A Cable and It Works
A1SIX968W2WNZM,B00001ZWXA,5.0,2004-02,13,13,1.0,105,It's AMAZING....
A2A973NYYQYPQS,B00001ZWXA,5.0,2013-03,0,0,,40,Works great
A3JSBSXZRB2BBJ,B00001ZWXA,5.0,2013-06,0,0,,44,Good quality
A3UFIFPNO0TR0Q,B00001ZWXA,5.0,2012-04,0,0,,38,As advertised
A10K41QA6YVOXR,B00001ZWXA,1.0,2012-06,1,1,1.0,110,not impressed
A3A5JAWFOSZ5Y5,B00001ZWXA,4.0,2014-03,0,1,0.0,77,EXACTLY WHAT I NEEDED
A2E30AV53XVK1D,B00001ZWXA,1.0,2009-02,30,38,0.7895,51,This will not work if you need USB 2.0
A1FAOBCBBLQLHE,B00001ZWXA,4.0,2013-12,1,1,1.0,35,Good quality
A14JBDSWKPKTZA,B00001ZWXA,5.0,2008-05,0,0,,97,It's a Winner
A1GFES7JBA2TNR,B00001ZWXA,4.0,2013-06,0,0,,82,Convenient Accessory
A14BXZ2BXGLTXN,B00001ZWXA,5.0,2014-02,0,0,,27,Very useful tool.
A21GJHZCME5BS,B00001ZWXA,5.0,2009-10,4,4,1.0,60,Great deal AND guaranteed at 2.0 by Belkin
A1RMI9FN0HUR60,B00001ZWXA,4.0,2013-02,0,0,,67,Good quality cable
A3KA0Z3X5RB1YK,B00001ZWXA,5.0,2004-11,4,4,1.0,36,A major bargain!
A3EQQHWJ1EEYEU,B00001ZWXA,5.0,2011-09,0,0,,64,Great price on USB extension cables
A1WFTIOEH30UJY,B00001ZWXA,5.0,2014-04,0,0,,54,It certainly does work!
A93EEI4KTK5ZG,B00001ZWXA,5.0,2013-02,0,0,,34,Perfect!
A1N2YDAHTH2U5R,B00001ZWXA,5.0,2013-04,0,0,,20,Belkin USB Extension Cable (10-Feet)
A1OU7JI6NKAYOF,B00001ZWXA,5.0,2008-04,0,0,,48,Great value
A1NVD0TKNS1GT5,B00001ZWXA,5.0,2000-10,10,13,0.7692,35,Does just what it's supposed do
AG4V480QF85GJ,B00001ZWXA,5.0,2012-11,0,0,,20,No problem
A3KZTJ41GBCDDA,B00001ZWXA,5.0,2013-02,0,0,,82,10 foot length seem too long? Maybe not.
AFVCZOXM4JV5W,B00001ZWXA,5.0,2012-08,0,0,,29,USB Extension Cord
A129AN1EZZVG61,B00001ZWXA,1.0,2012-03,2,2,1.0,22,USB Cable was dead on arrival.
A1CSFRO37ZRVTW,B00001ZWXA,1.0,2009-04,6,7,0.8571,68,Flip Video Ultra Series Camcorder wouldn't connect...
A2CCHCGJY0IR9F,B00001ZWXA,5.0,2010-01,2,2,1.0,151,Just Perfect
A1LXFDHH2V42BC,B00001ZWXA,3.0,2013-01,0,0,,33,Good cable
AA66O1V57XZX7,B00001ZWXA,5.0,2013-02,0,0,,27,Bought multiple.
A1HS11O0GNTDEW,B00001ZWXA,5.0,2011-04,0,0,,31,work great
A15SF8FPL1RF63,B00001ZWXA,5.0,2014-02,0,0,,33,Great cables
A2QGPKUCZ60X24,B00001ZWXA,3.0,2009-04,0,0,,30,USB cables
A52CNGFJTZZM4,B00001ZWXA,4.0,2014-02,0,0,,65,Useful for non-powered peripherals
AG121PE84AFEY,B00001ZWXA,5.0,2011-11,0,0,,22,exactly what i needed
A10MB3X3QKRDI0,B00001ZWXA,5.0,2014-02,0,0,,24,Awesome did great job
A2TOLOXNDL6SKR,B00001ZWXA,5.0,2013-02,0,0,,21,usb extension cable
A2VF6TEWSJZ1WG,B00001ZWXA,5.0,2014-03,0,0,,24,Belkin USB Extension Cable (10-Feet)
A2QI2JHSIQ3SN3,B00001ZWXA,5.0,2012-12,0,0,,32,perfect..
A24ZVABN47L98A,B00001ZWXA,4.0,2011-11,0,0,,195,An honest USB Extension cord that is not way over priced
A1REOLG5QU1EFV,B00001ZWXA,1.0,2007-10,2,32,0.0625,39,never recieved it
A32MZZ6LEZCGRL,B00001ZWXA,5.0,2014-03,0,0,,90,Belkin USB Extension Cable (10-Feet) Review
A3SHDDL7T2HDC9,B00001ZWXA,5.0,2014-07,0,0,,7,Five Stars
A2UCOSEHTW6I0H,B00001ZWXA,5.0,2005-03,38,39,0.9744,190,Amazon and Belkin team up for another great deal
A220WCFHHMV2X4,B00001ZWXA,5.0,2012-06,0,0,,26,works just great
A2OR94VN7XQCUO,B00001ZWXA,3.0,2011-11,0,0,,84,cheap enough not to worry about
AFQSKOVBYW62L,B00001ZWXA,5.0,2013-08,0,0,,21,does the job
A17YPTSJ9UFDJ5,B00001ZWXA,5.0,2012-04,0,0,,47,Solved my problems with iPhone's standard charger!
A2Z9H86XRXBVEI,B00001ZWXA,5.0,2004-09,17,17,1.0,112,"Great, quality cable"
A3PKHLXWYK19HD,B00001ZWXA,5.0,2012-01,0,1,0.0,71,Well built and works well.
AGS5OEWHBHLJI,B00001ZWXA,5.0,2008-11,0,0,,30,Works properly
A2T82KTPTGW2RE,B00001ZWXA,4.0,2013-04,0,0,,25,A really handy item for a techie...
AO49H7W3JR6RL,B00001ZWXA,4.0,2014-07,0,0,,4,Okay good
A22P177ZFTOVMC,B00001ZWXA,5.0,2012-05,0,0,,26,Works As It Should
A23Y94TEJPW8YP,B00001ZWXA,5.0,2014-04,0,0,,21,Does what it says
AZX2RDN9YXZAE,B00001ZWXA,4.0,2013-03,0,0,,22,Good Cable
AB3FHZTL3VGFU,B00001ZWXA,1.0,2012-01,8,8,1.0,23,NOT USB 2
A3UQ66AYXFZ1SX,B00001ZWXA,5.0,2013-01,0,0,,32,Works perfectly!
A3FYSRXY46VSF1,B00001ZWXA,5.0,2007-11,1,2,0.5,15,GREAT Item.
A1A3XV6SL603AD,B00001ZWXA,5.0,2013-09,0,0,,47,Excellent Cable for the cost
A1169WM71ZTLXR,B00001ZWXA,5.0,2013-07,0,0,,38,Does what it was intended to
A2F0XN0L5K7N0T,B00001ZWXA,4.0,2014-07,0,0,,2,cable
A2XJ3J0UDEANER,B00001ZWXA,5.0,2014-06,0,0,,27,No issues.... works as expected
A506HOOCVL8GW,B00001ZWXA,5.0,2013-07,0,0,,31,How do you rate a cable?  It works.
A1SBTS8FHR10EZ,B00001ZWXA,4.0,2006-11,11,11,1.0,75,High quality cable but not USB 2.0
AKVYS10ZVTW9H,B00001ZWXA,4.0,2013-08,0,0,,23,Its a cable
A3GQY0TFRG0MPZ,B00001ZWXA,5.0,2013-02,0,0,,74,Works perfectly!
A1980UDWGL6J3N,B00001ZWXA,5.0,2013-01,0,0,,22,good cable
A3CJC7K4QZBYW5,B00001ZWXA,5.0,2013-02,0,0,,47,Belkin USB Extension Cable (10-Feet)
A1CAGTNRSFHJNJ,B00001ZWXA,5.0,2007-11,2,2,1.0,21,Does the job
A14Q1WGNF9DM3A,B00001ZWXA,5.0,2013-03,0,0,,61,Works how it should
